,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1996-05-31,-0.089552,0.092283,0.021872,0.019929,-0.003989,0.028278,-0.060606,-0.025907,-0.004706,-0.0328,0.020833,-0.008403,0.021164,-0.008043,-0.008721,0.008475,0.06655,0.083687,-0.036458,-0.064356,0.030563,0.113636,0.007874,0.069923,0.0
1996-06-28,0.006557,0.079882,0.046301,0.024648,0.030708,0.03,0.007444,-0.015957,0.020142,-0.008299,0.050093,0.055085,0.033161,0.001189,0.026393,-0.029496,0.027521,-0.044681,0.016216,-0.12963,-0.010526,-0.037143,0.015625,0.004819,-0.001825
1996-07-31,0.006515,-0.019178,-0.036125,-0.044674,-0.052591,-0.024272,-0.034778,-0.068432,-0.03271,0.075314,-0.018304,-0.015663,-0.075377,0.091892,-0.019086,-0.028322,-0.028892,0.064588,-0.049645,-0.161094,-0.021277,-0.06383,-0.02,-0.083933,-0.011538
1996-08-30,0.012945,0.001955,-0.012777,0.059712,0.026207,0.0,0.03856,0.038123,0.0,0.073152,-0.038113,0.040984,0.072826,0.076733,-0.002933,-0.026906,0.077686,0.061339,0.007519,0.326087,0.098913,0.059659,0.015748,0.141885,0.077821
1996-09-30,0.027157,0.103641,-0.01805,0.034247,0.044355,-0.04602,0.074257,-0.008475,0.080966,0.032727,0.056604,0.009843,0.045685,0.053977,0.079412,0.06212,0.05681,0.065089,0.037313,0.087432,-0.015,0.137909,0.147287,0.025287,-0.008953
1996-10-31,0.007776,0.137056,0.038801,-0.013245,0.081338,0.023468,0.071152,0.115897,-0.02027,0.133803,0.086857,-0.015205,-0.087379,0.200873,0.060817,0.004367,0.033528,0.016667,0.100719,-0.085427,0.045685,0.035461,0.02973,0.121076,-0.036765
1996-11-29,0.024691,0.079687,0.14601,0.112752,0.088836,0.095541,0.054113,0.110825,0.082759,0.039752,0.102649,0.131213,0.055319,0.014545,0.074935,0.047826,0.141044,0.093479,-0.003289,0.274725,0.04466,0.057078,0.052632,0.09864,0.148855
1996-12-31,0.027108,-0.039419,-0.062163,-0.006079,-0.08269,-0.004651,0.020534,-0.025522,0.003227,0.023952,-0.052553,0.015817,-0.005051,-0.03319,-0.023269,0.082905,0.004994,0.013333,0.0,0.009698,0.046948,0.041987,0.04375,-0.031022,-0.011296
1997-01-31,0.020528,0.133909,0.023772,-0.024465,0.044712,-0.021028,0.040241,0.030762,0.066098,-0.070175,-0.029097,0.050519,0.121827,-0.014842,0.024752,-0.036609,-0.050617,-0.029605,0.118812,-0.071505,-0.056054,-0.016632,0.020359,0.009416,0.023729
1997-02-28,0.020115,-0.030629,0.05031,0.096552,0.085847,0.062053,-0.013772,0.083916,0.08,0.018239,0.098684,0.016529,0.133032,-0.003766,0.137681,0.106,0.015605,0.066644,0.04885,0.025287,0.03753,0.099366,0.058824,-0.001269,0.092715
1994-04-29,0.010989,-0.005208,0.038417,-0.085202,0.026205,-0.015504,-0.029063,-0.042609,0.0209,-0.012195,0.029787,-0.059431,-0.105556,0.094421,-0.064472,0.004785,0.059497,0.021008,0.10405,0.052154,-0.031056,0.106796,-0.05283,0.108108,0.052632
1994-05-31,0.0,0.099476,0.073991,0.08,0.029586,0.043307,0.077236,0.085246,-0.022047,0.106667,0.020833,-0.050633,0.126708,0.066667,0.120401,-0.016667,-0.008639,-0.080988,-0.042614,-0.153017,0.055449,-0.04386,-0.02,-0.021463,-0.04775
1994-06-30,0.0,-0.088381,-0.086806,0.013761,-0.041667,-0.071698,0.022642,0.024169,0.043478,0.007463,0.00907,-0.045333,-0.21547,-0.020588,-0.068657,0.037676,0.004532,-0.053812,-0.083086,-0.094148,-0.019908,-0.092294,0.0,-0.01875,0.003984
1994-07-29,0.217391,0.052632,0.061998,0.036199,0.031184,0.010163,-0.009004,-0.102419,0.065421,0.033333,0.004315,0.041676,0.232394,0.165414,0.003974,0.0,0.010893,0.066351,0.043366,0.314607,0.03125,-0.050761,0.044898,-0.009554,0.079365
1994-08-31,-0.02551,0.04,-0.034595,0.053799,-0.001466,-0.018109,0.030075,0.023256,0.011696,0.031971,-0.013544,0.056604,-0.020571,-0.025806,0.096463,0.042254,0.056034,0.094756,0.0375,0.209402,0.221818,-0.010695,0.058824,0.051318,0.020588
1994-09-30,-0.007853,-0.074808,-0.047212,-0.09205,-0.082232,0.032787,-0.025547,-0.029221,-0.052023,-0.04878,-0.057208,-0.061224,-0.076023,-0.054834,0.029326,-0.052793,-0.021469,-0.020325,-0.063253,0.088339,-0.035,0.042595,-0.018519,-0.092025,-0.075243
1994-10-31,0.068602,0.010471,0.057851,0.013825,-0.03072,-0.011905,-0.057828,-0.01913,0.073846,0.0,-0.017184,0.0025,-0.012658,0.066667,-0.153162,-0.043062,-0.092243,0.041494,0.02135,0.064935,-0.062176,-0.052083,0.032075,-0.054054,-0.013123
1994-11-30,0.01358,-0.020725,0.047991,-0.034909,-0.038333,-0.002008,0.016064,0.072414,-0.054441,-0.003956,-0.018703,-0.20436,-0.1,-0.125,-0.101695,-0.045,-0.030023,-0.046534,-0.047619,-0.146341,-0.024309,-0.038462,0.0,-0.006857,0.012553
1994-12-30,-0.00609,0.01291,0.056273,0.07619,0.098787,0.044266,0.011858,-0.099678,0.093939,-0.055351,0.067141,0.034247,0.035714,0.054286,0.061283,0.085236,0.074952,0.108787,0.053333,0.132143,-0.017143,0.0736,0.0,0.075812,0.0
1995-01-31,0.205882,0.015789,0.045547,0.048673,0.015457,0.057803,0.027344,0.055143,0.072626,0.082031,0.014423,0.168609,0.0,0.125,0.11828,0.002427,0.075724,0.09434,0.002025,0.070978,0.063953,0.053476,0.104587,0.013423,-0.005319
1995-02-28,-0.094512,0.139896,0.008712,0.077975,0.028213,0.076503,0.066768,0.106164,0.013021,0.089964,0.042654,-0.031339,0.237241,-0.012698,0.073718,0.089588,0.026915,0.052828,0.085987,0.072165,0.081967,0.005076,-0.041667,0.079735,0.082139
1995-03-31,0.016835,0.052545,0.017198,0.019763,0.001524,0.021997,0.05036,-0.003096,0.036504,0.089701,-0.004545,0.064706,-0.01676,0.046431,-0.008955,-0.023289,0.019113,0.068852,0.035191,0.230769,-0.010204,0.024646,-0.026087,0.0,0.09
1995-04-28,-0.046358,0.056522,-0.035038,0.023256,-0.036834,0.019868,0.019589,0.023106,-0.04,0.009146,0.040913,-0.04663,0.079545,-0.070769,-0.053494,0.067308,-0.001988,0.03681,0.03864,-0.256696,-0.010309,0.049505,0.057143,0.003077,0.165138
1995-05-31,0.050926,-0.00823,0.062807,0.054848,0.015949,0.11039,-0.010169,0.110429,0.059896,0.018248,0.039823,-0.002915,-0.108421,0.006623,0.022436,-0.004505,0.005976,0.113373,0.027473,0.213213,0.03125,-0.042453,0.169492,-0.015092,0.005354
1995-06-30,0.03304,-0.010124,-0.007461,-0.021739,0.018838,0.00731,0.020548,-0.033149,-0.024079,0.041667,-0.02234,0.096491,-0.011834,0.011316,-0.053292,0.019729,0.058376,-0.00266,0.112299,-0.064356,-0.030612,0.148374,-0.057971,0.003125,-0.035573
1995-07-31,0.055437,0.054852,-0.009337,0.077778,-0.017257,0.039187,0.029262,-0.050171,-0.010152,-0.034286,0.027726,0.037653,0.071856,0.006515,0.027285,-0.035714,0.018797,0.082667,0.013558,0.092593,-0.010526,0.021552,0.018462,-0.006231,-0.053279
1995-08-31,0.030303,0.09024,0.120641,-0.022405,0.042722,0.071229,0.026316,0.045593,0.112821,-0.029467,0.104701,-0.007752,0.153073,0.148867,0.038961,-0.037037,0.00369,0.104236,0.050119,-0.050847,0.010638,0.037975,0.098485,0.062947,0.003723
1995-09-29,0.152941,0.04428,0.019277,0.060284,0.066768,0.105606,0.048077,0.075581,0.08341,0.015291,0.015474,0.098958,-0.048544,0.00969,0.053125,0.052212,0.041765,0.022321,0.056818,0.484694,0.0,0.122439,0.068966,0.04142,0.015251
1995-10-31,0.003401,0.038869,-0.040563,-0.117057,-0.059175,0.075472,0.014434,-0.025838,-0.130621,-0.018072,-0.013829,0.002654,-0.132653,-0.072626,-0.007953,0.131034,-0.012411,-0.00655,-0.072688,0.075601,-0.015957,-0.010909,-0.132903,-0.042614,-0.021459
1995-11-30,0.061017,0.120952,0.032787,0.035909,0.059542,0.01864,0.145897,0.047619,0.103448,0.00319,0.106134,0.028504,0.143529,0.072289,0.024096,0.00813,0.105925,-0.021275,0.165888,-0.041534,0.016216,0.066176,0.029851,0.051039,0.081228
1995-12-29,0.025559,0.003049,0.039198,0.02952,0.023055,-0.022605,0.058355,0.149733,0.000446,0.067485,-0.028169,0.016166,-0.010309,0.099551,0.064706,0.057903,-0.021494,-0.024719,-0.024048,-0.015,0.032258,0.100414,-0.021739,0.062323,0.090164
1996-01-31,-0.006231,0.057751,-0.012903,0.082437,0.034366,0.006608,0.090226,-0.010047,0.024719,0.094828,0.047536,0.123,0.03125,0.035806,0.047845,-0.038314,-0.016667,0.18894,0.135934,-0.06599,0.0625,0.110063,-0.04889,0.021333,0.037594
1996-02-29,0.112853,-0.009483,-0.059641,-0.027815,0.067308,0.017505,-0.037425,0.042654,-0.006579,-0.023517,0.010453,-0.042683,0.022222,-0.091358,-0.015915,0.039841,0.030508,-0.096279,0.014545,0.192935,-0.028431,0.05949,-0.0625,0.010966,-0.01087
1996-03-29,-0.046479,-0.020408,0.016577,-0.051546,-0.043758,-0.043011,-0.004808,-0.077273,-0.012097,0.010782,-0.075862,0.010616,-0.039604,-0.028696,-0.02965,0.025498,-0.008618,-0.064378,-0.010753,0.066059,-0.061224,-0.04246,0.033333,-0.002591,-0.001758
1996-04-30,-0.01034,-0.074405,-0.019726,0.018116,0.020727,-0.125843,0.043188,-0.040197,-0.042793,0.0,-0.007015,0.004622,-0.025773,0.044818,-0.038,-0.069034,-0.048333,-0.004587,0.050725,0.150997,0.013587,-0.014006,0.027419,0.01039,-0.025926
1996-05-31,-0.089552,0.092283,0.021872,0.019929,-0.003989,0.028278,-0.060606,-0.025907,-0.004706,-0.0328,0.020833,-0.008403,0.021164,-0.008043,-0.008721,0.008475,0.06655,0.083687,-0.036458,-0.064356,0.030563,0.113636,0.007874,0.069923,0.0
1996-06-28,0.006557,0.079882,0.046301,0.024648,0.030708,0.03,0.007444,-0.015957,0.020142,-0.008299,0.050093,0.055085,0.033161,0.001189,0.026393,-0.029496,0.027521,-0.044681,0.016216,-0.12963,-0.010526,-0.037143,0.015625,0.004819,-0.001825
1996-07-31,0.006515,-0.019178,-0.036125,-0.044674,-0.052591,-0.024272,-0.034778,-0.068432,-0.03271,0.075314,-0.018304,-0.015663,-0.075377,0.091892,-0.019086,-0.028322,-0.028892,0.064588,-0.049645,-0.161094,-0.021277,-0.06383,-0.02,-0.083933,-0.011538
1996-08-30,0.012945,0.001955,-0.012777,0.059712,0.026207,0.0,0.03856,0.038123,0.0,0.073152,-0.038113,0.040984,0.072826,0.076733,-0.002933,-0.026906,0.077686,0.061339,0.007519,0.326087,0.098913,0.059659,0.015748,0.141885,0.077821
1996-09-30,0.027157,0.103641,-0.01805,0.034247,0.044355,-0.04602,0.074257,-0.008475,0.080966,0.032727,0.056604,0.009843,0.045685,0.053977,0.079412,0.06212,0.05681,0.065089,0.037313,0.087432,-0.015,0.137909,0.147287,0.025287,-0.008953
1996-10-31,0.007776,0.137056,0.038801,-0.013245,0.081338,0.023468,0.071152,0.115897,-0.02027,0.133803,0.086857,-0.015205,-0.087379,0.200873,0.060817,0.004367,0.033528,0.016667,0.100719,-0.085427,0.045685,0.035461,0.02973,0.121076,-0.036765
1996-11-29,0.024691,0.079687,0.14601,0.112752,0.088836,0.095541,0.054113,0.110825,0.082759,0.039752,0.102649,0.131213,0.055319,0.014545,0.074935,0.047826,0.141044,0.093479,-0.003289,0.274725,0.04466,0.057078,0.052632,0.09864,0.148855
1996-12-31,0.027108,-0.039419,-0.062163,-0.006079,-0.08269,-0.004651,0.020534,-0.025522,0.003227,0.023952,-0.052553,0.015817,-0.005051,-0.03319,-0.023269,0.082905,0.004994,0.013333,0.0,0.009698,0.046948,0.041987,0.04375,-0.031022,-0.011296
1997-01-31,0.020528,0.133909,0.023772,-0.024465,0.044712,-0.021028,0.040241,0.030762,0.066098,-0.070175,-0.029097,0.050519,0.121827,-0.014842,0.024752,-0.036609,-0.050617,-0.029605,0.118812,-0.071505,-0.056054,-0.016632,0.020359,0.009416,0.023729
1997-02-28,0.020115,-0.030629,0.05031,0.096552,0.085847,0.062053,-0.013772,0.083916,0.08,0.018239,0.098684,0.016529,0.133032,-0.003766,0.137681,0.106,0.015605,0.066644,0.04885,0.025287,0.03753,0.099366,0.058824,-0.001269,0.092715
1997-03-31,0.019718,-0.063116,-0.065291,-0.060519,-0.032051,-0.035955,-0.033531,-0.07957,-0.031926,-0.071207,-0.041916,-0.050407,-0.128,-0.033119,-0.059448,0.022206,-0.014033,-0.100159,-0.042493,0.05157,-0.078704,-0.012615,-0.044444,-0.033708,-0.043636
1994-05-31,0.0,0.099476,0.073991,0.08,0.029586,0.043307,0.077236,0.085246,-0.022047,0.106667,0.020833,-0.050633,0.126708,0.066667,0.120401,-0.016667,-0.008639,-0.080988,-0.042614,-0.153017,0.055449,-0.04386,-0.02,-0.021463,-0.04775
1994-06-30,0.0,-0.088381,-0.086806,0.013761,-0.041667,-0.071698,0.022642,0.024169,0.043478,0.007463,0.00907,-0.045333,-0.21547,-0.020588,-0.068657,0.037676,0.004532,-0.053812,-0.083086,-0.094148,-0.019908,-0.092294,0.0,-0.01875,0.003984
1994-07-29,0.217391,0.052632,0.061998,0.036199,0.031184,0.010163,-0.009004,-0.102419,0.065421,0.033333,0.004315,0.041676,0.232394,0.165414,0.003974,0.0,0.010893,0.066351,0.043366,0.314607,0.03125,-0.050761,0.044898,-0.009554,0.079365
1994-08-31,-0.02551,0.04,-0.034595,0.053799,-0.001466,-0.018109,0.030075,0.023256,0.011696,0.031971,-0.013544,0.056604,-0.020571,-0.025806,0.096463,0.042254,0.056034,0.094756,0.0375,0.209402,0.221818,-0.010695,0.058824,0.051318,0.020588
1994-09-30,-0.007853,-0.074808,-0.047212,-0.09205,-0.082232,0.032787,-0.025547,-0.029221,-0.052023,-0.04878,-0.057208,-0.061224,-0.076023,-0.054834,0.029326,-0.052793,-0.021469,-0.020325,-0.063253,0.088339,-0.035,0.042595,-0.018519,-0.092025,-0.075243
1994-10-31,0.068602,0.010471,0.057851,0.013825,-0.03072,-0.011905,-0.057828,-0.01913,0.073846,0.0,-0.017184,0.0025,-0.012658,0.066667,-0.153162,-0.043062,-0.092243,0.041494,0.02135,0.064935,-0.062176,-0.052083,0.032075,-0.054054,-0.013123
1994-11-30,0.01358,-0.020725,0.047991,-0.034909,-0.038333,-0.002008,0.016064,0.072414,-0.054441,-0.003956,-0.018703,-0.20436,-0.1,-0.125,-0.101695,-0.045,-0.030023,-0.046534,-0.047619,-0.146341,-0.024309,-0.038462,0.0,-0.006857,0.012553
1994-12-30,-0.00609,0.01291,0.056273,0.07619,0.098787,0.044266,0.011858,-0.099678,0.093939,-0.055351,0.067141,0.034247,0.035714,0.054286,0.061283,0.085236,0.074952,0.108787,0.053333,0.132143,-0.017143,0.0736,0.0,0.075812,0.0
1995-01-31,0.205882,0.015789,0.045547,0.048673,0.015457,0.057803,0.027344,0.055143,0.072626,0.082031,0.014423,0.168609,0.0,0.125,0.11828,0.002427,0.075724,0.09434,0.002025,0.070978,0.063953,0.053476,0.104587,0.013423,-0.005319
1995-02-28,-0.094512,0.139896,0.008712,0.077975,0.028213,0.076503,0.066768,0.106164,0.013021,0.089964,0.042654,-0.031339,0.237241,-0.012698,0.073718,0.089588,0.026915,0.052828,0.085987,0.072165,0.081967,0.005076,-0.041667,0.079735,0.082139
1995-03-31,0.016835,0.052545,0.017198,0.019763,0.001524,0.021997,0.05036,-0.003096,0.036504,0.089701,-0.004545,0.064706,-0.01676,0.046431,-0.008955,-0.023289,0.019113,0.068852,0.035191,0.230769,-0.010204,0.024646,-0.026087,0.0,0.09
1995-04-28,-0.046358,0.056522,-0.035038,0.023256,-0.036834,0.019868,0.019589,0.023106,-0.04,0.009146,0.040913,-0.04663,0.079545,-0.070769,-0.053494,0.067308,-0.001988,0.03681,0.03864,-0.256696,-0.010309,0.049505,0.057143,0.003077,0.165138
1995-05-31,0.050926,-0.00823,0.062807,0.054848,0.015949,0.11039,-0.010169,0.110429,0.059896,0.018248,0.039823,-0.002915,-0.108421,0.006623,0.022436,-0.004505,0.005976,0.113373,0.027473,0.213213,0.03125,-0.042453,0.169492,-0.015092,0.005354
1995-06-30,0.03304,-0.010124,-0.007461,-0.021739,0.018838,0.00731,0.020548,-0.033149,-0.024079,0.041667,-0.02234,0.096491,-0.011834,0.011316,-0.053292,0.019729,0.058376,-0.00266,0.112299,-0.064356,-0.030612,0.148374,-0.057971,0.003125,-0.035573
1995-07-31,0.055437,0.054852,-0.009337,0.077778,-0.017257,0.039187,0.029262,-0.050171,-0.010152,-0.034286,0.027726,0.037653,0.071856,0.006515,0.027285,-0.035714,0.018797,0.082667,0.013558,0.092593,-0.010526,0.021552,0.018462,-0.006231,-0.053279
1995-08-31,0.030303,0.09024,0.120641,-0.022405,0.042722,0.071229,0.026316,0.045593,0.112821,-0.029467,0.104701,-0.007752,0.153073,0.148867,0.038961,-0.037037,0.00369,0.104236,0.050119,-0.050847,0.010638,0.037975,0.098485,0.062947,0.003723
1995-09-29,0.152941,0.04428,0.019277,0.060284,0.066768,0.105606,0.048077,0.075581,0.08341,0.015291,0.015474,0.098958,-0.048544,0.00969,0.053125,0.052212,0.041765,0.022321,0.056818,0.484694,0.0,0.122439,0.068966,0.04142,0.015251
1995-10-31,0.003401,0.038869,-0.040563,-0.117057,-0.059175,0.075472,0.014434,-0.025838,-0.130621,-0.018072,-0.013829,0.002654,-0.132653,-0.072626,-0.007953,0.131034,-0.012411,-0.00655,-0.072688,0.075601,-0.015957,-0.010909,-0.132903,-0.042614,-0.021459
1995-11-30,0.061017,0.120952,0.032787,0.035909,0.059542,0.01864,0.145897,0.047619,0.103448,0.00319,0.106134,0.028504,0.143529,0.072289,0.024096,0.00813,0.105925,-0.021275,0.165888,-0.041534,0.016216,0.066176,0.029851,0.051039,0.081228
1995-12-29,0.025559,0.003049,0.039198,0.02952,0.023055,-0.022605,0.058355,0.149733,0.000446,0.067485,-0.028169,0.016166,-0.010309,0.099551,0.064706,0.057903,-0.021494,-0.024719,-0.024048,-0.015,0.032258,0.100414,-0.021739,0.062323,0.090164
1996-01-31,-0.006231,0.057751,-0.012903,0.082437,0.034366,0.006608,0.090226,-0.010047,0.024719,0.094828,0.047536,0.123,0.03125,0.035806,0.047845,-0.038314,-0.016667,0.18894,0.135934,-0.06599,0.0625,0.110063,-0.04889,0.021333,0.037594
1996-02-29,0.112853,-0.009483,-0.059641,-0.027815,0.067308,0.017505,-0.037425,0.042654,-0.006579,-0.023517,0.010453,-0.042683,0.022222,-0.091358,-0.015915,0.039841,0.030508,-0.096279,0.014545,0.192935,-0.028431,0.05949,-0.0625,0.010966,-0.01087
1996-03-29,-0.046479,-0.020408,0.016577,-0.051546,-0.043758,-0.043011,-0.004808,-0.077273,-0.012097,0.010782,-0.075862,0.010616,-0.039604,-0.028696,-0.02965,0.025498,-0.008618,-0.064378,-0.010753,0.066059,-0.061224,-0.04246,0.033333,-0.002591,-0.001758
1996-04-30,-0.01034,-0.074405,-0.019726,0.018116,0.020727,-0.125843,0.043188,-0.040197,-0.042793,0.0,-0.007015,0.004622,-0.025773,0.044818,-0.038,-0.069034,-0.048333,-0.004587,0.050725,0.150997,0.013587,-0.014006,0.027419,0.01039,-0.025926
1996-05-31,-0.089552,0.092283,0.021872,0.019929,-0.003989,0.028278,-0.060606,-0.025907,-0.004706,-0.0328,0.020833,-0.008403,0.021164,-0.008043,-0.008721,0.008475,0.06655,0.083687,-0.036458,-0.064356,0.030563,0.113636,0.007874,0.069923,0.0
1996-06-28,0.006557,0.079882,0.046301,0.024648,0.030708,0.03,0.007444,-0.015957,0.020142,-0.008299,0.050093,0.055085,0.033161,0.001189,0.026393,-0.029496,0.027521,-0.044681,0.016216,-0.12963,-0.010526,-0.037143,0.015625,0.004819,-0.001825
1996-07-31,0.006515,-0.019178,-0.036125,-0.044674,-0.052591,-0.024272,-0.034778,-0.068432,-0.03271,0.075314,-0.018304,-0.015663,-0.075377,0.091892,-0.019086,-0.028322,-0.028892,0.064588,-0.049645,-0.161094,-0.021277,-0.06383,-0.02,-0.083933,-0.011538
1996-08-30,0.012945,0.001955,-0.012777,0.059712,0.026207,0.0,0.03856,0.038123,0.0,0.073152,-0.038113,0.040984,0.072826,0.076733,-0.002933,-0.026906,0.077686,0.061339,0.007519,0.326087,0.098913,0.059659,0.015748,0.141885,0.077821
1996-09-30,0.027157,0.103641,-0.01805,0.034247,0.044355,-0.04602,0.074257,-0.008475,0.080966,0.032727,0.056604,0.009843,0.045685,0.053977,0.079412,0.06212,0.05681,0.065089,0.037313,0.087432,-0.015,0.137909,0.147287,0.025287,-0.008953
1996-10-31,0.007776,0.137056,0.038801,-0.013245,0.081338,0.023468,0.071152,0.115897,-0.02027,0.133803,0.086857,-0.015205,-0.087379,0.200873,0.060817,0.004367,0.033528,0.016667,0.100719,-0.085427,0.045685,0.035461,0.02973,0.121076,-0.036765
1996-11-29,0.024691,0.079687,0.14601,0.112752,0.088836,0.095541,0.054113,0.110825,0.082759,0.039752,0.102649,0.131213,0.055319,0.014545,0.074935,0.047826,0.141044,0.093479,-0.003289,0.274725,0.04466,0.057078,0.052632,0.09864,0.148855
1996-12-31,0.027108,-0.039419,-0.062163,-0.006079,-0.08269,-0.004651,0.020534,-0.025522,0.003227,0.023952,-0.052553,0.015817,-0.005051,-0.03319,-0.023269,0.082905,0.004994,0.013333,0.0,0.009698,0.046948,0.041987,0.04375,-0.031022,-0.011296
1997-01-31,0.020528,0.133909,0.023772,-0.024465,0.044712,-0.021028,0.040241,0.030762,0.066098,-0.070175,-0.029097,0.050519,0.121827,-0.014842,0.024752,-0.036609,-0.050617,-0.029605,0.118812,-0.071505,-0.056054,-0.016632,0.020359,0.009416,0.023729
1997-02-28,0.020115,-0.030629,0.05031,0.096552,0.085847,0.062053,-0.013772,0.083916,0.08,0.018239,0.098684,0.016529,0.133032,-0.003766,0.137681,0.106,0.015605,0.066644,0.04885,0.025287,0.03753,0.099366,0.058824,-0.001269,0.092715
1997-03-31,0.019718,-0.063116,-0.065291,-0.060519,-0.032051,-0.035955,-0.033531,-0.07957,-0.031926,-0.071207,-0.041916,-0.050407,-0.128,-0.033119,-0.059448,0.022206,-0.014033,-0.100159,-0.042493,0.05157,-0.078704,-0.012615,-0.044444,-0.033708,-0.043636
1997-04-30,0.049724,0.101053,0.058544,0.070552,0.071965,-0.073427,0.092082,0.055888,0.032755,0.146667,0.00725,0.058699,0.073394,0.191781,0.131648,-0.007117,0.015645,0.14841,-0.069349,0.123667,0.015075,-0.0625,-0.067442,0.003876,-0.009585
1994-06-30,0.0,-0.088381,-0.086806,0.013761,-0.041667,-0.071698,0.022642,0.024169,0.043478,0.007463,0.00907,-0.045333,-0.21547,-0.032,-0.020588,-0.068657,0.004532,0.037676,-0.053812,-0.083086,-0.094148,-0.092294,-0.019908,0.0,-0.01875
1994-07-29,0.217391,0.052632,0.061998,0.036199,0.031184,0.010163,-0.009004,-0.102419,0.065421,0.033333,0.004315,0.041676,0.232394,0.020661,0.165414,0.003974,0.010893,0.0,0.066351,0.043366,0.314607,-0.050761,0.03125,0.044898,-0.009554
1994-08-31,-0.02551,0.04,-0.034595,0.053799,-0.001466,-0.018109,0.030075,0.023256,0.011696,0.031971,-0.013544,0.056604,-0.020571,0.095547,-0.025806,0.096463,0.056034,0.042254,0.094756,0.0375,0.209402,-0.010695,0.221818,0.058824,0.051318
1994-09-30,-0.007853,-0.074808,-0.047212,-0.09205,-0.082232,0.032787,-0.025547,-0.029221,-0.052023,-0.04878,-0.057208,-0.061224,-0.076023,-0.063197,-0.054834,0.029326,-0.021469,-0.052793,-0.020325,-0.063253,0.088339,0.042595,-0.035,-0.018519,-0.092025
1994-10-31,0.068602,0.010471,0.057851,0.013825,-0.03072,-0.011905,-0.057828,-0.01913,0.073846,0.0,-0.017184,0.0025,-0.012658,0.007937,0.066667,-0.153162,-0.092243,-0.043062,0.041494,0.02135,0.064935,-0.052083,-0.062176,0.032075,-0.054054
1994-11-30,0.01358,-0.020725,0.047991,-0.034909,-0.038333,-0.002008,0.016064,0.072414,-0.054441,-0.003956,-0.018703,-0.20436,-0.1,-0.040945,-0.125,-0.101695,-0.030023,-0.045,-0.046534,-0.047619,-0.146341,-0.038462,-0.024309,0.0,-0.006857
1994-12-30,-0.00609,0.01291,0.056273,0.07619,0.098787,0.044266,0.011858,-0.099678,0.093939,-0.055351,0.067141,0.034247,0.035714,0.020661,0.054286,0.061283,0.074952,0.085236,0.108787,0.053333,0.132143,0.0736,-0.017143,0.0,0.075812
1995-01-31,0.205882,0.015789,0.045547,0.048673,0.015457,0.057803,0.027344,0.055143,0.072626,0.082031,0.014423,0.168609,0.0,0.109312,0.125,0.11828,0.075724,0.002427,0.09434,0.002025,0.070978,0.053476,0.063953,0.104587,0.013423
